acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_x_sum,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_y_sum,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,acceleration_z_sum,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Kitchen_AP_sum,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Lounge_AP_sum,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Upstairs_AP_sum,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,rssi_Study_AP_sum
-0.7097,0.005109794516416492,-0.72,-0.709,-0.698,-14.194,0.40729999999999994,0.00693613725354392,0.396,0.408,0.422,8.145999999999999,0.5713999999999999,0.006755738301621789,0.556,0.574,0.582,11.427999999999999,-91.6,0.7999999999999999,-93.0,-91.0,-91.0,-1832.0,,,,,,0.0,-80.2,0.39999999999999997,-81.0,-80.0,-80.0,-1604.0,-83.4,0.7999999999999999,-85.0,-83.0,-83.0,-1668.0
-0.6865,0.020018741219167576,-0.714,-0.688,-0.642,-13.73,0.4489000000000001,0.03829608335065089,0.4,0.451,0.54,8.978000000000002,0.5605,0.017741194999210144,0.52,0.566,0.582,11.21,-89.0,3.847076812334269,-94.0,-91.0,-84.0,-1780.0,,,,,,0.0,-82.6,2.576819745345025,-87.0,-81.0,-80.0,-1652.0,-81.2,2.227105745132009,-83.0,-83.0,-78.0,-1624.0
-0.6293,0.015182555779578099,-0.66,-0.626,-0.608,-12.585999999999999,0.5633999999999999,0.016794046564184553,0.524,0.568,0.59,11.267999999999999,0.5310000000000001,0.008613942186943219,0.518,0.528,0.55,10.620000000000003,-86.6,3.720215047547655,-94.0,-85.0,-84.0,-1732.0,,,,,,0.0,-86.8,0.39999999999999997,-87.0,-87.0,-86.0,-1736.0,-82.6,1.4966629547095764,-84.0,-83.0,-80.0,-1652.0
-0.6184,0.006374950980203697,-0.632,-0.619,-0.606,-12.367999999999999,0.5734,0.006959885056522104,0.56,0.574,0.59,11.468,0.5307999999999999,0.0069397406291589955,0.52,0.528,0.546,10.616,-85.0,0.0,-85.0,,-85.0,-1360.0,,,,,,0.0,-86.6,0.4898979485566356,-87.0,-87.0,-86.0,-1732.0,-82.2,0.39999999999999997,-83.0,-82.0,-82.0,-1644.0
-0.6174999999999999,0.004189272013130686,-0.626,-0.616,-0.61,-12.35,0.5679,0.008636550237218531,0.546,0.568,0.582,11.357999999999999,0.5364000000000001,0.007499333303701076,0.516,0.536,0.552,10.728000000000002,-85.0,0.0,-85.0,,-85.0,-1020.0,,,,,,0.0,-86.75,0.82915619758885,-88.0,,-86.0,-1388.0,-82.0,0.0,-82.0,-82.0,-82.0,-1640.0
-0.6249,0.005233545643251815,-0.636,-0.624,-0.616,-12.498,0.5649000000000001,0.006244197306299624,0.556,0.566,0.576,11.298000000000002,0.5354,0.008345058418010034,0.518,0.536,0.55,10.708,,,,,,0.0,,,,,,0.0,-87.8,2.2271057451320093,-92.0,-87.0,-86.0,-1756.0,-83.2,2.4000000000000004,-88.0,-82.0,-82.0,-1664.0
-0.5599999999999998,0.08841719289821409,-0.648,-0.608,-0.352,-11.199999999999998,0.5869000000000001,0.03610249298871202,0.51,0.577,0.668,11.738000000000001,0.5865,0.0542581791069328,0.524,0.5609999999999999,0.71,11.73,-85.75,5.402545696243577,-95.0,,-82.0,-1372.0,,,,,,0.0,-87.2,1.16619037896906,-89.0,-87.0,-86.0,-1744.0,-79.8,1.3266499161421597,-82.0,-80.0,-78.0,-1596.0
-0.47700000000000004,0.08600348830134741,-0.61,-0.491,-0.338,-9.540000000000001,0.6343,0.0824918783881177,0.472,0.656,0.784,12.686,0.6411,0.09494308821604656,0.486,0.6910000000000001,0.766,12.822,-87.33333333333333,5.792715732327588,-95.0,,-81.0,-1048.0,,,,,,0.0,-84.5,4.330127018922194,-91.0,,-79.0,-1352.0,-79.2,2.1354156504062622,-83.0,-78.0,-77.0,-1584.0
-0.4149,0.13618145982475002,-0.656,-0.435,-0.186,-8.298,0.5755,0.16250276920717383,0.422,0.513,1.036,11.51,0.6851,0.1047004775538297,0.468,0.683,0.94,13.702,-83.2,2.7856776554368237,-88.0,-83.0,-80.0,-1664.0,,,,,,0.0,-79.8,2.4819347291981715,-84.0,-79.0,-77.0,-1596.0,-74.6,3.49857113690718,-78.0,-77.0,-69.0,-1492.0
-0.7442,0.18050473677995268,-1.008,-0.726,-0.304,-14.884,0.4944,0.12499855999170552,0.286,0.471,0.71,9.888,0.5013,0.0824166852039076,0.352,0.496,0.654,10.026,-82.2,2.1354156504062622,-86.0,-81.0,-80.0,-1644.0,,,,,,0.0,-81.6,5.4258639865002145,-90.0,-81.0,-75.0,-1632.0,-71.8,3.9191835884530852,-77.0,-70.0,-68.0,-1436.0
-0.7541,0.18091708045400245,-1.18,-0.704,-0.532,-15.082,0.43410000000000004,0.08983200988511836,0.268,0.43,0.672,8.682,0.3611,0.11843052815891687,0.12,0.347,0.64,7.2219999999999995,-86.8,4.707440918375928,-94.0,-87.0,-80.0,-1736.0,,,,,,0.0,-81.4,2.0591260281974,-85.0,-81.0,-79.0,-1628.0,-79.8,3.919183588453085,-86.0,-80.0,-74.0,-1596.0
-0.8089999999999999,0.14685979708551963,-1.056,-0.824,-0.538,-16.18,0.4625000000000001,0.12922519104261368,0.29,0.40700000000000003,0.728,9.250000000000002,0.3692,0.084098513661063,0.284,0.35,0.636,7.3839999999999995,-86.2,5.1146847410177685,-94.0,-85.0,-81.0,-1724.0,,,,,,0.0,-75.0,2.8284271247461903,-79.0,-75.0,-71.0,-1500.0,-84.6,5.351635264103861,-94.0,-84.0,-79.0,-1692.0
-0.8542,0.1864852809205059,-1.344,-0.85,-0.546,-17.084,0.42350000000000004,0.08032403127333688,0.23,0.424,0.556,8.47,0.2645,0.12328645505488428,0.07,0.28,0.446,5.29,-70.6,2.3323807579381204,-75.0,-69.0,-69.0,-1412.0,,,,,,0.0,-76.0,2.5298221281347035,-78.0,-77.0,-71.0,-1520.0,-83.6,3.136877428271624,-89.0,-84.0,-80.0,-1672.0
-0.8599,0.09976868246098071,-1.042,-0.866,-0.61,-17.198,0.38269999999999993,0.07544342250985171,0.246,0.378,0.604,7.653999999999999,0.20290000000000002,0.12335230034336613,-0.004,0.22999999999999998,0.396,4.058000000000001,-76.8,0.39999999999999997,-77.0,-77.0,-76.0,-1536.0,,,,,,0.0,-87.4,6.770524351924302,-99.0,-84.0,-81.0,-1748.0,-96.0,3.1622776601683795,-100.0,,-92.0,-1536.0
-0.7016,0.14641803167642978,-0.868,-0.738,-0.418,-14.032,0.49899999999999994,0.15219001281293068,0.28,0.485,0.782,9.979999999999999,0.4119,0.11204905175859367,0.216,0.439,0.574,8.238,-83.4,6.770524351924302,-95.0,-80.0,-77.0,-1668.0,,,,,,0.0,-83.75,11.008519428151999,-102.0,,-73.0,-1340.0,-94.25,2.384848003542364,-97.0,,-91.0,-1508.0
-0.6637,0.10630573832112736,-0.912,-0.636,-0.528,-13.274,0.6786999999999999,0.14062471333304116,0.448,0.692,1.08,13.573999999999998,0.30550000000000005,0.10102054246538177,0.152,0.336,0.448,6.110000000000001,-93.25,1.6393596310755,-96.0,,-92.0,-1492.0,,,,,,0.0,-87.2,5.635601121442149,-94.0,-87.0,-78.0,-1744.0,-93.6,5.2,-100.0,-93.0,-87.0,-1872.0
-0.6455,0.05024689045105179,-0.72,-0.644,-0.564,-12.91,0.6839999999999999,0.0699113724654294,0.44,0.709,0.744,13.68,0.015099999999999999,0.12136469832698468,-0.136,-0.025,0.296,0.302,,,,,,0.0,,,,,,0.0,-96.5,1.5,-98.0,,-95.0,-772.0,-91.2,4.166533331199931,-98.0,-89.0,-87.0,-1824.0
-0.784,0.0728319984622144,-0.906,-0.786,-0.586,-12.544,0.4453750000000001,0.15722391476807845,0.082,0.474,0.736,7.126000000000001,0.336875,0.17723849574796102,0.12,0.33399999999999996,0.608,5.39,-97.5,2.5,-100.0,,-95.0,-780.0,,,,,,0.0,-101.5,2.5,-104.0,,-99.0,-812.0,-94.5,5.024937810560445,-100.0,-95.5,-87.0,-1512.0
-0.6524,0.17909282509358102,-0.936,-0.632,-0.388,-13.048,0.5687,0.27842433442499237,-0.042,0.626,0.978,11.374,0.2643000000000001,0.34843264772406163,-0.334,0.371,0.894,5.286000000000001,-95.6,2.9393876913398134,-99.0,-95.0,-92.0,-1912.0,,,,,,0.0,-86.6,4.963869458396343,-95.0,-86.0,-80.0,-1732.0,-93.0,4.69041575982343,-99.0,-93.0,-86.0,-1860.0
-0.5936000000000001,0.0642358155548756,-0.748,-0.58,-0.474,-11.872000000000002,0.7151000000000002,0.09399675526314724,0.498,0.727,0.85,14.302000000000003,0.08499999999999999,0.2398178475426714,-0.352,0.185,0.412,1.6999999999999997,-98.0,3.286335345030997,-104.0,-97.0,-94.0,-1960.0,,,,,,0.0,-92.2,3.9698866482558413,-100.0,-91.0,-89.0,-1844.0,-89.6,2.576819745345025,-93.0,-89.0,-86.0,-1792.0
-0.29690000000000005,0.4775204602946349,-0.898,-0.488,0.428,-5.938000000000001,0.5473000000000001,0.5024122908528413,-0.338,0.679,1.318,10.946000000000002,0.4096,0.47821191955031817,-0.818,0.539,1.004,8.192,-96.0,4.47213595499958,-102.0,,-90.0,-1536.0,,,,,,0.0,-92.5,2.598076211353316,-96.0,,-90.0,-1480.0,-89.25,3.6996621467371855,-95.0,,-86.0,-1428.0
0.22062500000000002,0.032647501818669065,0.168,0.224,0.272,3.5300000000000002,-0.47275,0.06217666362872809,-0.6,-0.479,-0.366,-7.564,0.915125,0.06460251059362943,0.816,0.902,1.068,14.642,-100.5,0.5,-101.0,,-100.0,-804.0,,,,,,0.0,-97.5,4.5,-102.0,,-93.0,-780.0,-96.5,2.179449471770337,-100.0,-96.0,-94.0,-1544.0
-0.590125,0.5095461062308296,-1.144,-0.774,0.23,-9.442,0.2725,0.43520943234263665,-0.614,0.474,0.71,4.36,0.713125,0.1828865341543767,0.366,0.733,1.008,11.41,,,,,,0.0,,,,,,0.0,-92.66666666666667,1.699673171197595,-95.0,,-91.0,-1112.0,-94.66666666666667,2.494438257849294,-98.0,,-92.0,-1136.0
-0.8005,0.1129966813671977,-1.12,-0.757,-0.696,-12.808,0.36475,0.14450237887315212,0.16,0.323,0.598,5.836,0.44225000000000003,0.06624150888981924,0.312,0.471,0.524,7.0760000000000005,-95.0,0.0,-95.0,,-95.0,-380.0,,,,,,0.0,-96.0,2.9154759474226504,-100.0,-96.0,-92.0,-1536.0,-95.66666666666667,4.496912521077347,-102.0,,-92.0,-1148.0
-0.8377000000000001,0.15384703442055686,-1.124,-0.8240000000000001,-0.606,-16.754,0.35450000000000004,0.12309975629545333,0.126,0.329,0.624,7.090000000000001,0.28470000000000006,0.08432146820353639,0.192,0.27,0.476,5.694000000000001,,,,,,0.0,,,,,,0.0,-103.5,1.5,-105.0,,-102.0,-828.0,-90.2,3.8678159211627436,-97.0,-90.0,-86.0,-1804.0
-0.8992000000000001,0.1516145111788446,-1.328,-0.862,-0.674,-17.984,0.32860000000000006,0.08689556950731149,0.192,0.304,0.552,6.572000000000001,0.26070000000000004,0.14626178584989313,0.012,0.295,0.464,5.214,,,,,,0.0,,,,,,0.0,,,,,,0.0,-90.2,5.706137047074842,-98.0,-90.0,-83.0,-1804.0
-0.8820000000000002,0.09229301165310405,-1.172,-0.874,-0.718,-17.640000000000004,0.31840000000000007,0.05588416591486357,0.222,0.331,0.392,6.368000000000001,0.3023999999999999,0.04588507382580963,0.206,0.309,0.408,6.047999999999998,,,,,,0.0,,,,,,0.0,,,,,,0.0,-84.2,1.8330302779823358,-86.0,-85.0,-82.0,-1684.0
-0.8969000000000001,0.8508495695479901,-2.48,-0.698,0.158,-17.938000000000002,0.34609999999999996,0.3436623197267923,-0.042,0.241,1.426,6.922,0.28800000000000003,0.18974509216314397,-0.25,0.287,0.702,5.760000000000001,,,,,,0.0,,,,,,0.0,,,,,,0.0,-82.8,2.227105745132009,-86.0,-81.0,-81.0,-1656.0
-0.7766,0.7381875371475732,-2.384,-0.769,0.142,-15.532,0.3066000000000001,0.24332126910732652,-0.168,0.356,0.718,6.1320000000000014,0.32900000000000007,0.2460646256575699,-0.064,0.25,0.934,6.580000000000001,,,,,,0.0,,,,,,0.0,,,,,,0.0,-82.8,2.7856776554368237,-88.0,-82.0,-80.0,-1656.0
-0.8654999999999999,0.09336567891896892,-1.134,-0.861,-0.72,-17.31,0.28029999999999994,0.0568622018567695,0.2,0.269,0.384,5.605999999999999,0.3403,0.06856318253990257,0.248,0.327,0.454,6.806,,,,,,0.0,,,,,,0.0,,,,,,0.0,-90.8,6.04648658313239,-99.0,-89.0,-82.0,-1816.0
-0.8568999999999999,0.12772075007609374,-1.23,-0.859,-0.706,-17.137999999999998,0.38839999999999997,0.06732785456258056,0.236,0.393,0.476,7.767999999999999,0.3052,0.08811220119824495,0.166,0.324,0.416,6.104000000000001,,,,,,0.0,,,,,,0.0,,,,,,0.0,-89.4,2.3323807579381204,-93.0,-90.0,-86.0,-1788.0
-0.08949999999999998,0.4018844983325433,-0.696,-0.08399999999999999,0.408,-1.7899999999999996,0.4041,0.4739736174092393,-0.36,0.46299999999999997,1.124,8.082,0.8108000000000001,0.19256417112225216,0.432,0.8180000000000001,1.078,16.216,,,,,,0.0,,,,,,0.0,,,,,,0.0,-96.0,2.280350850198276,-99.0,-96.0,-93.0,-1920.0
0.503625,0.11753769342215287,0.198,0.525,0.646,8.058,-0.466375,0.14568153409063211,-0.68,-0.477,-0.144,-7.462,0.7182499999999999,0.1326647560582689,0.416,0.725,0.88,11.491999999999999,,,,,,0.0,,,,,,0.0,-98.0,4.0,-102.0,,-94.0,-784.0,-90.5,6.946221994724902,-102.0,-87.5,-85.0,-1448.0
0.4826999999999999,0.014075155416548689,0.448,0.487,0.5,9.653999999999998,-0.0038000000000000004,0.034933651398043115,-0.072,-0.006,0.06,-0.07600000000000001,0.9488,0.02816664694279387,0.914,0.942,1.022,18.976,,,,,,0.0,,,,,,0.0,,,,,,0.0,-81.0,0.0,-81.0,-81.0,-81.0,-1620.0
0.493,0.030288611721239395,0.454,0.482,0.572,9.86,0.004899999999999999,0.03845763903309718,-0.032,-0.008,0.126,0.09799999999999998,0.9501999999999999,0.027180139808323275,0.91,0.943,1.016,19.003999999999998,,,,,,0.0,,,,,,0.0,,,,,,0.0,-80.8,0.7483314773547882,-82.0,-81.0,-80.0,-1616.0
0.6468,0.1421258597159574,0.328,0.651,0.854,12.936,-0.11180000000000001,0.26737082862571226,-0.532,-0.08900000000000001,0.358,-2.236,0.7683000000000001,0.11553921412230567,0.582,0.785,1.022,15.366000000000001,,,,,,0.0,,,,,,0.0,-101.0,3.0,-104.0,,-98.0,-808.0,-85.4,1.9595917942265426,-88.0,-86.0,-82.0,-1708.0
0.5494736842105263,0.10075680382984337,0.332,0.572,0.752,10.440000000000001,0.166,0.18995068612114763,-0.212,0.194,0.44,3.154,0.7291578947368421,0.12954059032958082,0.422,0.7,0.948,13.854,,,,,,0.0,,,,,,0.0,,,,,,0.0,-92.94736842105263,6.419326774100768,-102.0,-92.0,-86.0,-1766.0
-0.6157000000000001,0.5543783094602457,-1.338,-0.897,0.278,-12.314000000000002,0.5919000000000001,0.29359528265965035,0.23,0.604,1.02,11.838000000000003,0.5142000000000001,0.17329500858362887,0.144,0.517,0.83,10.284000000000002,-100.5,3.5,-104.0,,-97.0,-804.0,,,,,,0.0,-95.0,0.0,-95.0,,-95.0,-380.0,-91.95,4.873140671066248,-102.0,-89.0,-87.0,-1839.0
-0.8039,0.16599575295771876,-1.232,-0.785,-0.52,-16.078,0.3686,0.10329782185506141,0.206,0.363,0.534,7.372,0.26410000000000006,0.10953077193190963,0.04,0.313,0.406,5.282000000000001,-98.66666666666667,2.6246692913372702,-101.0,,-95.0,-1184.0,,,,,,0.0,-98.0,2.1908902300206643,-101.0,,-95.0,-1470.0,-87.1,3.0967725134404045,-90.0,-89.0,-81.0,-1742.0
-0.8507,0.14562867162753357,-1.198,-0.823,-0.58,-17.014,0.3951,0.06366938039591716,0.248,0.41,0.476,7.902,0.1489,0.12765339791795594,-0.072,0.14300000000000002,0.366,2.978,,,,,,0.0,,,,,,0.0,-95.84615384615384,3.9970403251589475,-101.0,,-91.0,-1246.0,-83.8,4.237924020083418,-93.0,-83.0,-80.0,-1676.0
-0.8944000000000001,0.23796856935318164,-1.36,-0.9259999999999999,-0.498,-17.888,0.3397,0.13249343379956607,0.03,0.334,0.63,6.7940000000000005,0.2465,0.15550932447927357,0.114,0.181,0.704,4.93,,,,,,0.0,,,,,,0.0,,,,,,0.0,-92.3,5.187484939737175,-102.0,-91.0,-87.0,-1846.0
-0.907375,0.16138729620078526,-1.16,-0.948,-0.57,-14.518,0.32475,0.19019052946979248,0.024,0.326,0.668,5.196,0.20225,0.1471578659127673,-0.25,0.209,0.42,3.236,,,,,,0.0,,,,,,0.0,,,,,,0.0,-93.1875,2.983679565570003,-96.0,-94.0,-89.0,-1491.0
-0.27490000000000003,0.5022718287939311,-1.208,-0.027,0.44,-5.498000000000001,0.4929,0.4036773340181487,-0.296,0.483,1.934,9.858,0.5880999999999998,0.31317246047505515,0.112,0.514,1.112,11.761999999999997,,,,,,0.0,,,,,,0.0,,,,,,0.0,-92.6,2.154065922853802,-96.0,-92.0,-90.0,-1852.0
-0.0859,0.042766692647433,-0.196,-0.09,0.024,-1.7180000000000002,0.4981,0.058187541621897036,0.406,0.49,0.63,9.962,0.9446,0.050367052722985486,0.88,0.9359999999999999,1.048,18.892,,,,,,0.0,,,,,,0.0,,,,,,0.0,-90.5,3.3689761055846033,-95.0,-90.0,-86.0,-1810.0
-0.11510000000000002,0.04877079043854016,-0.264,-0.115,-0.036,-2.3020000000000005,0.3583,0.13958549351562288,0.06,0.355,0.542,7.166,0.9431,0.14708565531689352,0.492,0.948,1.208,18.862000000000002,,,,,,0.0,,,,,,0.0,-100.66666666666667,3.0912061651652345,-105.0,,-98.0,-1208.0,-92.25,2.2107690969434146,-95.0,-92.0,-89.0,-1845.0
-0.2859,0.14027469479560453,-0.52,-0.277,-0.008,-5.718,0.41080000000000005,0.1248573586137397,0.14,0.422,0.678,8.216000000000001,0.9142000000000001,0.1245935792888221,0.588,0.924,1.166,18.284000000000002,,,,,,0.0,,,,,,0.0,,,,,,0.0,-88.85,3.705064102009572,-96.0,-88.0,-86.0,-1777.0
-0.36415384615384616,0.0875775227167742,-0.488,-0.414,-0.222,-4.734,0.19384615384615383,0.19447675208258625,-0.088,0.262,0.556,2.52,0.9178461538461539,0.09847908497500772,0.772,0.916,1.08,11.932,,,,,,0.0,,,,,,0.0,,,,,,0.0,-92.61538461538461,3.1265232973694737,-97.0,-92.0,-88.0,-1204.0
0.021714285714285703,0.3947518983165119,-0.41,-0.19,0.496,0.1519999999999999,0.9651428571428572,0.2996089968949667,0.63,1.032,1.51,6.756,0.2534285714285714,0.14602432003202867,0.12,0.22,0.588,1.7739999999999998,,,,,,0.0,,,,,,0.0,-95.0,0.0,-95.0,,-95.0,-380.0,-98.0,0.0,-98.0,,-98.0,-294.0
-0.19299999999999998,0.22305492597116075,-0.378,-0.308,0.316,-3.0879999999999996,0.7737499999999999,0.09644396041225187,0.598,0.775,0.934,12.379999999999999,0.504375,0.24492878429249593,-0.016,0.582,0.806,8.07,,,,,,0.0,,,,,,0.0,,,,,,0.0,-90.3125,4.340488883754916,-98.0,-93.0,-85.0,-1445.0
-0.32530000000000003,0.1582798471063199,-0.602,-0.29000000000000004,-0.09,-6.506000000000001,0.5164,0.11315935666130308,0.286,0.481,0.748,10.328,0.8594000000000002,0.12818439842664162,0.642,0.823,1.12,17.188000000000002,,,,,,0.0,,,,,,0.0,-95.0,0.0,-95.0,,-95.0,-380.0,-88.75,4.548351349665063,-96.0,-88.0,-82.0,-1775.0
-0.8038000000000001,0.08197536215229548,-0.928,-0.824,-0.67,-16.076,0.45549999999999996,0.09937177667728397,0.296,0.451,0.638,9.11,0.2599,0.18754890029003102,0.03,0.21600000000000003,0.664,5.198,,,,,,0.0,,,,,,0.0,,,,,,0.0,-91.25,4.14578098794425,-96.0,-93.0,-82.0,-1825.0
-0.9319,0.09270269683240073,-1.16,-0.901,-0.814,-18.637999999999998,0.19429999999999997,0.09073758868297087,0.032,0.195,0.328,3.8859999999999997,0.19440000000000004,0.09551670011050423,0.008,0.228,0.304,3.888000000000001,,,,,,0.0,,,,,,0.0,,,,,,0.0,-88.75,3.6176649927819464,-94.0,-86.0,-85.0,-1775.0
-0.796,0.09452407100839445,-0.942,-0.796,-0.56,-15.920000000000002,0.29500000000000004,0.10002899579621902,0.13,0.28,0.472,5.9,0.3908,0.13574888581494876,0.128,0.385,0.668,7.816,,,,,,0.0,,,,,,0.0,,,,,,0.0,-84.85,2.612948526090784,-89.0,-86.0,-81.0,-1697.0
-0.9909000000000001,0.2682629120843953,-1.344,-1.06,-0.51,-19.818,0.21950000000000003,0.15074597838748469,-0.136,0.23,0.502,4.390000000000001,0.06549999999999999,0.16624785712904688,-0.24,0.086,0.418,1.3099999999999998,-102.0,0.0,-102.0,,-102.0,-408.0,,,,,,0.0,,,,,,0.0,-88.15,1.8513508581573617,-91.0,-88.0,-86.0,-1763.0
-0.9882999999999997,0.23065149034853427,-1.236,-1.105,-0.538,-19.765999999999995,0.3136,0.11687702939414571,0.15,0.319,0.496,6.272,0.3014,0.1816029735439373,0.076,0.245,0.782,6.028,,,,,,0.0,,,,,,0.0,,,,,,0.0,-86.3,3.083828789021855,-91.0,-86.0,-82.0,-1726.0
-0.7834000000000001,0.07940554136834532,-0.904,-0.7969999999999999,-0.648,-15.668000000000001,0.2594000000000001,0.08140294834955304,0.102,0.258,0.398,5.1880000000000015,0.1638,0.1449329500148258,-0.128,0.218,0.332,3.2760000000000002,,,,,,0.0,,,,,,0.0,,,,,,0.0,-87.3,7.036334272900912,-102.0,-88.0,-81.0,-1746.0
