acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_x_sum,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_y_sum,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,acceleration_z_sum,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Kitchen_AP_sum,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Lounge_AP_sum,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Upstairs_AP_sum,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,rssi_Study_AP_sum
0.9489999999999998,0.01367479433117733,0.91,0.951,0.968,18.979999999999997,-0.24910000000000002,0.02403726273933868,-0.288,-0.25,-0.194,-4.982,0.07440000000000001,0.020323385544736387,0.032,0.08,0.102,1.4880000000000002,-89.6,2.4166091947189146,-94.0,-89.0,-87.0,-1792.0,-80.6,3.4409301068170506,-87.0,-79.0,-77.0,-1612.0,-95.25,2.8613807855648994,-99.0,,-91.0,-1524.0,,,,,,0.0
0.9532999999999999,0.011954497061775527,0.928,0.956,0.974,19.066,-0.24819999999999992,0.027465614866592734,-0.286,-0.255,-0.196,-4.963999999999999,0.039000000000000014,0.014331782861877303,0.008,0.040999999999999995,0.062,0.7800000000000002,-89.0,2.280350850198276,-92.0,-89.0,-86.0,-1780.0,-79.8,0.7483314773547882,-81.0,-80.0,-79.0,-1596.0,-89.0,2.23606797749979,-92.0,,-86.0,-1424.0,,,,,,0.0
0.9466000000000001,0.016529972776747066,0.914,0.95,0.974,18.932000000000002,-0.2726,0.03153474274510575,-0.33,-0.282,-0.192,-5.452,0.046700000000000005,0.022726856359822405,0.002,0.053000000000000005,0.078,0.934,-95.25,3.112474899497183,-98.0,,-90.0,-1524.0,-82.6,2.9393876913398134,-86.0,-82.0,-79.0,-1652.0,-94.33333333333333,2.494438257849294,-97.0,,-91.0,-1132.0,,,,,,0.0
0.9540000000000001,0.06879825579184404,0.834,0.948,1.08,19.080000000000002,-0.20189999999999997,0.13683636212644648,-0.338,-0.277,0.136,-4.037999999999999,0.0435,0.04425776767980961,-0.064,0.046,0.11,0.87,-97.25,0.82915619758885,-98.0,,-96.0,-1556.0,-80.0,4.427188724235731,-86.0,-79.0,-74.0,-1600.0,-95.5,0.5,-96.0,,-95.0,-764.0,,,,,,0.0
0.6753,0.5583003761417326,-0.45,0.919,1.238,13.506,-0.48739999999999994,0.3750429842031443,-1.188,-0.394,0.252,-9.748,0.1855,0.13600716892870024,-0.032,0.175,0.502,3.71,-95.4,4.127953488110059,-101.0,-96.0,-89.0,-1908.0,-83.0,4.427188724235731,-89.0,-82.0,-77.0,-1660.0,-92.8,4.308131845707604,-98.0,-93.0,-87.0,-1856.0,,,,,,0.0
-0.38969999999999994,0.38167906675635227,-0.832,-0.44800000000000006,0.496,-7.793999999999999,-0.6242,0.27975768085970404,-1.266,-0.463,-0.386,-12.484,0.38249999999999995,0.12251346864732875,0.12,0.406,0.542,7.6499999999999995,-82.2,2.7129319932501073,-86.0,-82.0,-78.0,-1644.0,-88.75,3.766629793329841,-95.0,,-85.0,-1420.0,-87.4,1.9595917942265424,-91.0,-86.0,-86.0,-1748.0,,,,,,0.0
0.9317894736842106,0.14883815970353007,0.62,0.932,1.232,17.704,-0.3672631578947368,0.26008193893165427,-0.858,-0.314,0.216,-6.977999999999999,0.12168421052631578,0.13610408270746285,-0.032,0.07,0.524,2.312,-88.66666666666667,1.398411797560202,-90.0,,-86.0,-1330.0,-96.5,3.5,-100.0,,-93.0,-772.0,-92.21052631578948,4.807657788071258,-98.0,-91.0,-86.0,-1752.0,,,,,,0.0
0.9513999999999999,0.048547296526171256,0.864,0.955,1.068,19.028,-0.1773,0.1817979922881438,-0.528,-0.196,0.206,-3.5460000000000003,0.1099,0.08663827098921122,0.004,0.08399999999999999,0.344,2.198,-81.8,1.4696938456699067,-84.0,-81.0,-80.0,-1636.0,-99.5,0.5,-100.0,,-99.0,-796.0,,,,,,0.0,,,,,,0.0
0.9752000000000001,0.053644757432576774,0.838,0.981,1.074,19.504,-0.1517,0.047245211397558586,-0.228,-0.148,-0.074,-3.034,-0.005700000000000001,0.061166248863241575,-0.128,0.006,0.098,-0.11400000000000002,-81.2,0.4,-82.0,-81.0,-81.0,-1624.0,-95.0,0.0,-95.0,,-95.0,-760.0,-91.0,1.0,-92.0,,-90.0,-728.0,,,,,,0.0
0.9625999999999999,0.015850552040859646,0.934,0.966,0.992,19.252,-0.1765,0.05199567289688633,-0.282,-0.182,-0.058,-3.53,0.07010000000000001,0.024847333861000055,0.03,0.07300000000000001,0.118,1.4020000000000001,-79.0,1.0954451150103321,-81.0,-79.0,-78.0,-1580.0,-102.5,1.5,-104.0,,-101.0,-820.0,-94.0,0.0,-94.0,,-94.0,-376.0,,,,,,0.0
0.9616000000000001,0.012338557452149743,0.934,0.961,0.988,19.232000000000003,-0.21390000000000003,0.05456913046769208,-0.314,-0.203,-0.13,-4.2780000000000005,0.07920000000000002,0.035689774445910975,0.03,0.074,0.192,1.5840000000000003,-82.2,1.9390719429665317,-85.0,-81.0,-80.0,-1644.0,-100.0,0.0,-100.0,,-100.0,-400.0,-93.5,0.5,-94.0,,-93.0,-748.0,,,,,,0.0
0.9595999999999998,0.01339552163971227,0.928,0.964,0.974,19.191999999999997,-0.2117,0.022902183302034765,-0.25,-0.212,-0.158,-4.234,0.06750000000000002,0.013459197598668355,0.044,0.067,0.096,1.3500000000000003,-84.6,2.8,-90.0,-84.0,-82.0,-1692.0,-90.0,3.7416573867739413,-95.0,,-86.0,-1080.0,-91.2,1.1661903789690602,-93.0,-91.0,-90.0,-1824.0,,,,,,0.0
0.9583,0.007543871685016926,0.94,0.96,0.976,19.166,-0.2284,0.008593020423576334,-0.248,-0.227,-0.212,-4.568,0.08830000000000002,0.009149316914393118,0.064,0.09,0.104,1.7660000000000002,-85.2,1.16619037896906,-87.0,-85.0,-84.0,-1704.0,-92.0,0.0,-92.0,,-92.0,-736.0,-91.4,0.4898979485566356,-92.0,-91.0,-91.0,-1828.0,,,,,,0.0
0.954,0.015401298646542742,0.92,0.959,0.976,19.08,-0.2149,0.008011866199581722,-0.232,-0.216,-0.194,-4.298,0.08880000000000002,0.008953211714239757,0.062,0.088,0.104,1.7760000000000002,-90.2,5.775811631277461,-101.0,-88.0,-85.0,-1804.0,-92.0,0.0,-92.0,,-92.0,-368.0,-91.8,0.39999999999999997,-92.0,-92.0,-91.0,-1836.0,,,,,,0.0
0.9568999999999999,0.01114405671198777,0.926,0.96,0.968,19.137999999999998,-0.2213,0.007956758133813045,-0.236,-0.222,-0.208,-4.426,0.0829,0.007495998932764065,0.064,0.081,0.096,1.6580000000000001,-85.4,0.4898979485566356,-86.0,-85.0,-85.0,-1708.0,-94.0,1.0,-95.0,,-93.0,-752.0,-91.2,0.39999999999999997,-92.0,-91.0,-91.0,-1824.0,,,,,,0.0
0.9621999999999999,0.0063213922517116475,0.952,0.961,0.974,19.244,-0.20890000000000003,0.005881326381013041,-0.218,-0.209,-0.2,-4.178000000000001,0.08000000000000002,0.010276186062932104,0.062,0.077,0.096,1.6000000000000003,-84.8,0.39999999999999997,-85.0,-85.0,-84.0,-1696.0,,,,,,0.0,-91.8,3.1240998703626612,-98.0,-90.0,-90.0,-1836.0,,,,,,0.0
0.9594999999999999,0.011676900273617133,0.924,0.962,0.974,19.189999999999998,-0.2091,0.0064953829756219895,-0.222,-0.207,-0.2,-4.182,0.08050000000000002,0.007638717169787082,0.068,0.08,0.094,1.6100000000000003,-84.8,0.4,-85.0,-85.0,-84.0,-1696.0,-95.0,0.0,-95.0,,-95.0,-760.0,-90.4,0.4898979485566356,-91.0,-90.0,-90.0,-1808.0,,,,,,0.0
0.9606000000000001,0.008416650165000332,0.944,0.961,0.976,19.212000000000003,-0.20520000000000005,0.006337191807101938,-0.216,-0.206,-0.192,-4.104000000000001,0.0772,0.0066151341634164895,0.064,0.077,0.088,1.544,-86.0,2.0976176963403033,-90.0,-85.0,-84.0,-1720.0,-96.0,0.0,-96.0,,-96.0,-384.0,-93.2,3.9191835884530852,-101.0,-91.0,-91.0,-1864.0,,,,,,0.0
0.9609,0.007388504584826356,0.94,0.96,0.974,19.218,-0.21090000000000003,0.009888882646689667,-0.232,-0.208,-0.192,-4.218000000000001,0.07860000000000003,0.006575712889109437,0.062,0.078,0.092,1.5720000000000005,-83.8,1.5999999999999999,-85.0,-85.0,-81.0,-1676.0,-97.5,2.5,-100.0,,-95.0,-780.0,-90.5,1.118033988749895,-92.0,,-89.0,-1448.0,,,,,,0.0
0.9577000000000002,0.012365678307314951,0.92,0.96,0.972,19.154000000000003,-0.21160000000000007,0.008708616422830896,-0.224,-0.211,-0.196,-4.232000000000001,0.08020000000000002,0.007533923280734941,0.07,0.079,0.094,1.6040000000000003,-83.4,0.7999999999999999,-84.0,-84.0,-82.0,-1668.0,-101.0,0.0,-101.0,,-101.0,-404.0,-91.0,0.0,-91.0,,-91.0,-364.0,,,,,,0.0
0.9517000000000003,0.013088544609695893,0.92,0.954,0.966,19.034000000000006,-0.2226,0.008968834929911467,-0.242,-0.224,-0.208,-4.452,0.0834,0.00748598690888516,0.07,0.082,0.096,1.6680000000000001,-82.2,0.7483314773547882,-83.0,-82.0,-81.0,-1644.0,-98.0,0.0,-98.0,,-98.0,-392.0,-92.0,0.816496580927726,-93.0,,-91.0,-1104.0,,,,,,0.0
0.9623000000000002,0.011104503590885988,0.926,0.966,0.974,19.246000000000002,-0.20660000000000003,0.011816936997377956,-0.226,-0.208,-0.184,-4.132000000000001,0.07870000000000002,0.008130805618141414,0.064,0.078,0.096,1.5740000000000005,-81.6,0.4898979485566356,-82.0,-82.0,-81.0,-1632.0,,,,,,0.0,-92.0,0.0,-92.0,,-92.0,-368.0,,,,,,0.0
0.9634736842105261,0.00953314672217904,0.944,0.966,0.978,18.305999999999997,-0.19526315789473683,0.009585307316069231,-0.216,-0.194,-0.178,-3.71,0.08547368421052633,0.010459789778770243,0.07,0.082,0.11,1.624,-82.36842105263158,0.48237638894272,-83.0,-82.0,-82.0,-1565.0,-99.5,0.5,-100.0,,-99.0,-796.0,-95.0,0.0,-95.0,,-95.0,-760.0,,,,,,0.0
0.9612,0.012607934009979574,0.926,0.966,0.984,19.224,-0.1854,0.013432795688165586,-0.21,-0.182,-0.164,-3.708,0.07760000000000002,0.00893532316147547,0.062,0.078,0.096,1.5520000000000003,-82.1,0.6244997998398398,-83.0,-82.0,-81.0,-1642.0,-101.0,0.0,-101.0,,-101.0,-404.0,-95.0,0.0,-95.0,,-95.0,-380.0,,,,,,0.0
0.9638000000000002,0.0066902914734710975,0.952,0.964,0.978,19.276000000000003,-0.19860000000000003,0.01822196476782896,-0.226,-0.198,-0.164,-3.9720000000000004,0.08230000000000001,0.008252878285786117,0.066,0.082,0.098,1.6460000000000001,-81.3,1.0535653752852738,-82.0,-82.0,-79.0,-1626.0,-96.0,0.0,-96.0,,-96.0,-384.0,-98.33333333333333,3.39934634239519,-103.0,,-95.0,-1180.0,,,,,,0.0
0.94925,0.013488420960216194,0.92,0.95,0.974,15.188,-0.264,0.023130067012440754,-0.298,-0.268,-0.2,-4.224,0.10450000000000001,0.009937303457175894,0.082,0.108,0.12,1.6720000000000002,-77.375,0.5994789404140899,-79.0,-77.0,-77.0,-1238.0,-100.71428571428571,1.4846149779161806,-102.0,,-99.0,-705.0,-89.8,0.8326663997864531,-91.0,,-89.0,-1347.0,,,,,,0.0
0.9549999999999998,0.009132360045464695,0.936,0.958,0.97,19.099999999999998,-0.2277,0.009039358384310248,-0.242,-0.228,-0.21,-4.554,0.10340000000000002,0.0102,0.088,0.102,0.126,2.0680000000000005,-77.0,0.0,-77.0,-77.0,-77.0,-1540.0,-99.0,0.0,-99.0,,-99.0,-495.0,-90.45,1.2835497652993435,-92.0,-91.0,-88.0,-1809.0,,,,,,0.0
0.95,0.013594116374373131,0.92,0.952,0.966,19.0,-0.23569999999999994,0.004013726448077887,-0.246,-0.234,-0.232,-4.713999999999999,0.11359999999999999,0.009891410415102593,0.088,0.112,0.13,2.272,-77.2,0.39999999999999997,-78.0,-77.0,-77.0,-1544.0,-100.0,0.0,-100.0,,-100.0,-300.0,-89.2,0.7483314773547882,-90.0,-89.0,-88.0,-1784.0,,,,,,0.0
0.9555999999999999,0.011056219968868191,0.914,0.96,0.968,19.112,-0.23969999999999997,0.009803570778037968,-0.264,-0.24,-0.224,-4.794,0.11079999999999998,0.008182909018191513,0.096,0.112,0.12,2.2159999999999997,-77.15,0.3570714214271425,-78.0,-77.0,-77.0,-1543.0,-100.0,0.0,-100.0,,-100.0,-100.0,-91.6875,4.509971590819614,-101.0,,-88.0,-1467.0,,,,,,0.0
0.9541999999999999,0.006982836100038442,0.944,0.952,0.972,19.084,-0.22420000000000004,0.005861740355901143,-0.234,-0.224,-0.216,-4.484000000000001,0.1092,0.0068234888436927935,0.092,0.108,0.12,2.184,-77.6,0.4898979485566356,-78.0,-78.0,-77.0,-1552.0,-100.06666666666666,1.7688665548562132,-103.0,,-99.0,-1501.0,-93.66666666666667,2.2110831935702664,-101.0,,-93.0,-1124.0,,,,,,0.0
0.9558,0.006600000000000006,0.944,0.956,0.972,19.116,-0.2298,0.007743384273042374,-0.244,-0.231,-0.212,-4.596,0.10270000000000001,0.011194194924156003,0.08,0.104,0.12,2.0540000000000003,-78.7,0.9539392014169458,-80.0,-78.0,-78.0,-1574.0,-99.61538461538461,0.4865042554105199,-100.0,,-99.0,-1295.0,-95.46153846153847,2.845114155216451,-99.0,,-92.0,-1241.0,,,,,,0.0
0.9522999999999999,0.01164946350696029,0.92,0.956,0.962,19.046,-0.23929999999999998,0.012779280104919839,-0.274,-0.238,-0.218,-4.786,0.08850000000000001,0.007453187237685635,0.072,0.09,0.1,1.7700000000000002,-80.95,0.21794494717703367,-81.0,-81.0,-80.0,-1619.0,-101.0,1.0,-102.0,,-100.0,-808.0,-95.0,0.0,-95.0,,-95.0,-760.0,,,,,,0.0
0.9642,0.07421563177660079,0.866,0.951,1.138,19.284,-0.24500000000000002,0.030571228303749916,-0.302,-0.252,-0.186,-4.9,0.12190000000000001,0.04700414875306222,0.056,0.124,0.2,2.438,-84.75,3.5899164335677787,-90.0,-84.0,-81.0,-1695.0,-97.53333333333333,4.2874493842169406,-100.0,,-89.0,-1463.0,-97.57894736842105,3.216990903144447,-103.0,,-94.0,-1854.0,,,,,,0.0
0.9444000000000001,0.13940243900305332,0.79,0.907,1.302,18.888,-0.15919999999999998,0.06227166289734039,-0.286,-0.17,-0.002,-3.1839999999999997,0.15109999999999998,0.06019460108680844,0.056,0.13,0.246,3.022,-80.6,2.8705400188814645,-90.0,-81.0,-77.0,-1612.0,-90.85,3.539420856580918,-95.0,-92.0,-84.0,-1817.0,-88.8,3.026549190084311,-98.0,-88.0,-86.0,-1776.0,,,,,,0.0
1.0001,0.17879874160630999,0.814,0.964,1.552,20.002,-0.1258,0.11974957202428743,-0.32,-0.13,0.064,-2.516,0.1126,0.07699116832468514,-0.058,0.10400000000000001,0.242,2.2520000000000002,-89.45,6.606625462367305,-101.0,-92.0,-82.0,-1789.0,-89.65,5.816141332533109,-95.0,-92.0,-79.0,-1793.0,-90.05,6.2407932188144155,-98.0,-89.0,-81.0,-1801.0,,,,,,0.0
0.9652000000000001,0.13108531572987112,0.792,0.9339999999999999,1.328,19.304000000000002,-0.14959999999999998,0.09415221718047855,-0.308,-0.164,0.048,-2.9919999999999995,0.08049999999999999,0.12041075533356645,-0.09,0.11099999999999999,0.254,1.6099999999999997,-93.5,9.35681569766125,-105.0,-95.0,-75.0,-1870.0,-87.95,7.003392035292612,-100.0,-87.0,-79.0,-1759.0,-79.85,7.8120099846326365,-89.0,-77.0,-70.0,-1597.0,,,,,,0.0
0.9668000000000001,0.11235550720814712,0.678,0.955,1.186,19.336000000000002,-0.4514,0.3197981238218886,-1.05,-0.32099999999999995,-0.068,-9.028,0.026200000000000008,0.1387557566373374,-0.25,0.08299999999999999,0.174,0.5240000000000001,-73.4,5.6780278266313555,-83.0,-73.0,-67.0,-1468.0,-85.2,6.852736679604726,-100.0,-85.0,-76.0,-1704.0,-76.75,6.869315832017043,-86.0,-76.0,-69.0,-1535.0,,,,,,0.0
0.3768999999999999,0.4040180565271805,-0.228,0.376,1.66,7.5379999999999985,-0.4088,0.36222004361989685,-1.064,-0.32599999999999996,0.048,-8.176,0.7586,0.3829063070778542,-0.096,0.9,1.214,15.172,-90.38461538461539,2.9752430162790326,-94.0,,-83.0,-1175.0,-75.45,3.8272052466519217,-82.0,-75.0,-70.0,-1509.0,-90.8,7.277362159464101,-101.0,-93.0,-83.0,-1816.0,,,,,,0.0
0.6807000000000001,0.47290983284342897,-0.158,0.838,1.632,13.614,-0.3598,0.20249434560006854,-0.994,-0.35,-0.01,-7.196000000000001,0.5668,0.2091127925307297,0.014,0.585,0.934,11.336,,,,,,0.0,-68.9,2.32163735324878,-75.0,-69.0,-65.0,-1378.0,-93.0,4.0,-101.0,,-91.0,-465.0,,,,,,0.0
0.8571,0.10983892752571833,0.47,0.879,1.02,17.142,-0.4462,0.11950380747072453,-0.82,-0.428,-0.276,-8.924,0.25870000000000004,0.06344848303939188,0.114,0.268,0.382,5.174,-102.0,0.0,-102.0,,-102.0,-816.0,-79.15,6.687862139727463,-89.0,-78.0,-69.0,-1583.0,-97.9090909090909,3.058655243865586,-101.0,,-94.0,-1077.0,,,,,,0.0
0.6775,0.23302435495029272,0.104,0.802,0.888,13.549999999999999,-0.6249999999999999,0.22717790385510647,-1.112,-0.538,-0.334,-12.499999999999998,0.2543,0.12062715283052983,-0.016,0.308,0.38,5.086,-96.66666666666667,1.247219128924647,-98.0,,-95.0,-1160.0,-81.3125,5.381899641390575,-88.0,,-73.0,-1301.0,-91.0,4.147288270665544,-99.0,-91.0,-86.0,-1820.0,,,,,,0.0
0.8875,0.1272098659695859,0.572,0.88,1.202,17.75,-0.2566,0.25645982141458334,-0.794,-0.304,0.156,-5.132,0.4346,0.17210124926914389,0.176,0.423,0.972,8.692,-94.0,3.276712087636501,-99.0,,-90.0,-1786.0,-81.4,7.657675887630659,-95.0,-78.0,-73.0,-1628.0,-88.4,3.0066592756745814,-92.0,-89.0,-83.0,-1768.0,,,,,,0.0
0.8667999999999999,0.07790866447321503,0.684,0.859,1.052,17.336,-0.3478,0.202319450374896,-1.05,-0.31,0.016,-6.956,0.37839999999999996,0.09287324695519156,0.168,0.372,0.6,7.568,-92.1,4.334743360338648,-100.0,-90.0,-88.0,-1842.0,-77.6,2.9051678092667896,-81.0,-79.0,-73.0,-1552.0,-90.1,5.384236250388723,-97.0,-93.0,-82.0,-1802.0,,,,,,0.0
0.9349999999999999,0.04842932995613299,0.818,0.939,1.02,18.7,-0.2616,0.04035641212992057,-0.328,-0.253,-0.194,-5.232,0.2911,0.029849455606426056,0.246,0.292,0.344,5.822,-100.44444444444444,0.4969039949999533,-101.0,,-100.0,-904.0,-75.1,2.4879710609249455,-79.0,-75.0,-72.0,-1502.0,-93.94117647058823,3.438032752047637,-98.0,,-90.0,-1597.0,,,,,,0.0
0.9452,0.03154298654217763,0.87,0.943,1.016,18.904,-0.2523,0.027388136117669628,-0.296,-0.249,-0.206,-5.046,0.1592,0.03755742270177761,0.112,0.149,0.238,3.184,-92.0,1.4142135623730951,-94.0,,-91.0,-1104.0,-76.7,8.277076778670112,-93.0,-73.0,-70.0,-1534.0,-93.93333333333334,2.768071932270226,-99.0,,-91.0,-1409.0,,,,,,0.0
0.9436,0.011110355529864887,0.92,0.943,0.96,18.872,-0.2778,0.00965194280961091,-0.304,-0.276,-0.266,-5.556,0.1214,0.009425497334358546,0.102,0.124,0.14,2.428,,,,,,0.0,-71.6,3.8000000000000003,-79.0,-70.0,-69.0,-1432.0,-99.61538461538461,0.4865042554105199,-100.0,,-99.0,-1295.0,,,,,,0.0
0.9423999999999999,0.011516944039110346,0.912,0.945,0.962,18.848,-0.27190000000000003,0.008281907992727272,-0.288,-0.271,-0.256,-5.438000000000001,0.1242,0.008553361912137241,0.11,0.125,0.138,2.484,-96.46666666666667,4.8424052792893,-102.0,,-91.0,-1447.0,-71.9,3.576310948449533,-79.0,-70.0,-69.0,-1438.0,-98.0,0.0,-98.0,,-98.0,-784.0,,,,,,0.0
0.9467999999999999,0.011496086290559914,0.91,0.948,0.962,18.935999999999996,-0.2636,0.008777243302996677,-0.284,-0.264,-0.244,-5.272,0.1253,0.01016415269464209,0.11,0.124,0.146,2.506,-94.1875,4.447172556805054,-102.0,,-91.0,-1507.0,-70.05,0.6689544080129826,-71.0,-70.0,-69.0,-1401.0,-98.0,0.0,-98.0,,-98.0,-392.0,,,,,,0.0
0.9477000000000002,0.009279547402756215,0.928,0.948,0.96,18.954000000000004,-0.2562,0.009119210492142406,-0.272,-0.257,-0.242,-5.124,0.1258,0.009097252332435328,0.098,0.125,0.146,2.516,-92.15384615384616,2.8781979898261087,-102.0,,-91.0,-1198.0,-69.85,0.3570714214271425,-70.0,-70.0,-69.0,-1397.0,-96.0,2.160246899469287,-98.0,,-93.0,-1152.0,,,,,,0.0
0.9643,0.01721946572922633,0.92,0.965,1.0,19.286,-0.2338,0.04067382450667751,-0.346,-0.228,-0.186,-4.676,0.1356,0.024638181751095188,0.082,0.137,0.172,2.7119999999999997,-91.5,1.5,-93.0,,-90.0,-732.0,-74.6,6.406246951218786,-86.0,-74.0,-69.0,-1492.0,-95.33333333333333,5.198290317231447,-102.0,,-90.0,-1430.0,,,,,,0.0
