acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_x_sum,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_y_sum,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,acceleration_z_sum,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Kitchen_AP_sum,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Lounge_AP_sum,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Upstairs_AP_sum,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,rssi_Study_AP_sum
-0.2479,0.006737210105080596,-0.264,-0.247,-0.238,-4.958,0.9118999999999999,0.006371028174478596,0.896,0.913,0.92,18.238,0.25050000000000006,0.008046738469715547,0.24,0.25,0.264,5.010000000000001,-77.05,1.243985530462473,-79.0,-76.0,-76.0,-1541.0,,,,,,0.0,-72.25,1.4448183276799889,-75.0,-72.0,-71.0,-1445.0,-80.6,3.1999999999999997,-87.0,-79.0,-79.0,-1612.0
-0.25630000000000003,0.008056674251823772,-0.272,-0.258,-0.24,-5.126,0.9092999999999998,0.005736723803705391,0.898,0.91,0.92,18.185999999999996,0.2534,0.011421033228215397,0.24,0.248,0.28,5.0680000000000005,-76.95,0.21794494717703367,-77.0,-77.0,-76.0,-1539.0,,,,,,0.0,-71.75,0.4330127018922193,-72.0,-72.0,-71.0,-1435.0,-79.0,0.0,-79.0,-79.0,-79.0,-1580.0
-0.252,0.00685565460040105,-0.264,-0.25,-0.242,-4.032,0.906625,0.014606826315117203,0.86,0.91,0.926,14.506,0.269625,0.016174343108763332,0.224,0.271,0.286,4.314,-76.0,0.0,-76.0,-76.0,-76.0,-1216.0,,,,,,0.0,-71.0,0.0,-71.0,-71.0,-71.0,-1136.0,-79.0,0.0,-79.0,-79.0,-79.0,-1264.0
-0.24689999999999998,0.005566866263886718,-0.258,-0.246,-0.238,-4.938,0.9043000000000001,0.0062697687357669,0.892,0.903,0.912,18.086000000000002,0.2774,0.007485986908885151,0.264,0.279,0.294,5.548,-76.05,0.6689544080129826,-77.0,-76.0,-75.0,-1521.0,,,,,,0.0,-71.2,0.4,-72.0,-71.0,-71.0,-1424.0,-79.85,1.1521718621802912,-82.0,-79.0,-79.0,-1597.0
-0.24460000000000007,0.049912323127660564,-0.32,-0.253,-0.168,-4.892000000000001,0.9077999999999999,0.02672002994010299,0.84,0.912,0.952,18.156,0.2847,0.03971536226701199,0.236,0.272,0.368,5.694,-74.75,1.840516231930596,-77.0,-76.0,-72.0,-1495.0,,,,,,0.0,-72.3,0.9539392014169459,-73.0,-73.0,-71.0,-1446.0,-80.5,1.3228756555322954,-82.0,-80.0,-78.0,-1610.0
-0.2955,0.11724653513004125,-0.416,-0.325,0.024,-5.91,0.8480000000000002,0.07220803279414278,0.626,0.864,0.966,16.960000000000004,0.4043,0.07550437073441511,0.332,0.364,0.58,8.086,-74.45,2.376446927663229,-79.0,-74.0,-72.0,-1489.0,,,,,,0.0,-73.35,0.8529361054615989,-75.0,-73.0,-72.0,-1467.0,-80.6,3.6660605559646715,-86.0,-79.0,-76.0,-1612.0
-0.12450000000000001,0.23116909395505275,-0.49,-0.136,0.262,-2.49,0.8554999999999999,0.19637298694066857,0.336,0.87,1.184,17.11,0.4189000000000001,0.13965453805730768,0.182,0.442,0.748,8.378000000000002,-75.95,1.4654350889752843,-78.0,-76.0,-73.0,-1519.0,,,,,,0.0,-73.1,1.0908712114635715,-75.0,-73.0,-72.0,-1462.0,-84.35,3.365635155509284,-90.0,-83.0,-77.0,-1687.0
-0.3863,0.16251310716369927,-0.672,-0.413,-0.114,-7.726,0.8197999999999999,0.16546407465066248,0.582,0.746,1.15,16.395999999999997,0.353,0.28446194824615817,-0.186,0.42200000000000004,0.72,7.06,-74.45,1.745709025009609,-77.0,-74.0,-72.0,-1489.0,,,,,,0.0,-75.9,1.9467922333931784,-79.0,-75.0,-72.0,-1518.0,-84.65,5.47060325741138,-94.0,-83.0,-77.0,-1693.0
-0.3453,0.08848564855387567,-0.602,-0.334,-0.164,-6.906,0.8295999999999999,0.07196832636653433,0.638,0.841,0.926,16.592,0.4282,0.0445461558386355,0.392,0.412,0.564,8.564,-74.3,0.9539392014169459,-75.0,-75.0,-73.0,-1486.0,,,,,,0.0,-72.85,0.3570714214271425,-73.0,-73.0,-72.0,-1457.0,-79.8,2.8565713714171395,-86.0,-78.0,-78.0,-1596.0
-0.3112,0.008034923770640275,-0.332,-0.308,-0.298,-6.223999999999999,0.8550000000000001,0.0071133676975115015,0.84,0.856,0.87,17.1,0.4147,0.010493331215586398,0.4,0.412,0.44,8.294,-74.95,0.21794494717703367,-75.0,-75.0,-74.0,-1499.0,,,,,,0.0,-73.0,0.0,-73.0,-73.0,-73.0,-1460.0,-78.8,0.8717797887081347,-82.0,-79.0,-78.0,-1576.0
-0.2293,0.17916615193724508,-0.466,-0.288,0.124,-4.586,0.7504000000000001,0.15950623812252612,0.338,0.785,1.04,15.008000000000001,0.5711999999999999,0.10041394325490857,0.396,0.5720000000000001,0.76,11.424,-76.4,2.4576411454889016,-81.0,-75.0,-74.0,-1528.0,,,,,,0.0,-73.2,0.8717797887081347,-77.0,-73.0,-73.0,-1464.0,-83.6,3.693237062523877,-90.0,-82.0,-78.0,-1672.0
-0.6145,0.0719162707598218,-0.72,-0.602,-0.442,-12.290000000000001,0.5997000000000001,0.17642479984401288,0.322,0.591,1.04,11.994000000000002,0.5879,0.06466057531448356,0.492,0.572,0.742,11.758,-78.75,1.8674849396983098,-81.0,-78.0,-77.0,-1575.0,,,,,,0.0,-79.35,2.1277922830953213,-82.0,-80.0,-76.0,-1587.0,-77.75,2.165063509461097,-81.0,,-75.0,-1244.0
-0.5952,0.2279643831829876,-1.06,-0.584,-0.228,-11.904,0.3472,0.2833213017053253,-0.054,0.319,0.832,6.944,0.6721999999999999,0.11362200491102066,0.448,0.662,0.888,13.443999999999997,-77.35,0.8529361054615989,-79.0,-77.0,-76.0,-1547.0,,,,,,0.0,-80.45,4.716725559114077,-89.0,-80.0,-76.0,-1609.0,-77.9,2.2781571499789037,-82.0,-77.0,-76.0,-1558.0
-0.8045,0.2534552228698395,-1.178,-0.8280000000000001,-0.398,-16.09,0.3295,0.3468439850999293,-0.376,0.398,1.07,6.59,0.3523,0.11978192685042265,0.176,0.33899999999999997,0.56,7.046,-85.45,6.822572828486333,-101.0,-84.0,-76.0,-1709.0,,,,,,0.0,-81.65,3.320767983464066,-86.0,-82.0,-77.0,-1633.0,-80.0,3.714835124201342,-85.0,-80.0,-74.0,-1600.0
-0.6833,0.17107340529725829,-0.906,-0.714,-0.328,-13.666,0.6754,0.16137422346830982,0.304,0.679,0.914,13.508,0.2538,0.09503452004403452,0.034,0.265,0.428,5.0760000000000005,-92.1,7.1407282541768815,-101.0,-97.0,-83.0,-1842.0,,,,,,0.0,-86.2,3.026549190084311,-90.0,-86.0,-82.0,-1724.0,-79.1,4.710626285325551,-87.0,-76.0,-74.0,-1582.0
-0.3723,0.16053195943487392,-0.712,-0.391,-0.114,-7.446000000000001,0.7605000000000001,0.17439251704129966,0.518,0.705,1.208,15.21,0.34609999999999996,0.3020665324063558,-0.468,0.388,0.718,6.922,-86.625,3.6550478793033614,-92.0,,-83.0,-1386.0,,,,,,0.0,-87.5,6.967783004657938,-101.0,-86.0,-82.0,-1750.0,-75.2,6.11228271597445,-90.0,-74.0,-68.0,-1504.0
-0.4779999999999999,0.20312065379965671,-0.816,-0.454,-0.204,-9.559999999999999,0.7685,0.26550847444102416,0.392,0.764,1.656,15.37,0.44300000000000006,0.13395596291319026,0.246,0.432,0.654,8.860000000000001,-94.33333333333333,6.0955357070199785,-103.0,,-88.0,-1415.0,,,,,,0.0,-79.1,3.433656942677879,-84.0,-77.0,-76.0,-1582.0,-86.6,4.862098312457287,-92.0,-90.0,-78.0,-1732.0
-0.198,0.13362335125269084,-0.606,-0.198,0.034,-3.9600000000000004,0.8048,0.27353274027070323,0.408,0.752,1.614,16.096,0.5389,0.2396326146416635,0.214,0.435,1.072,10.778,-95.47058823529412,4.852138971129713,-103.0,,-90.0,-1623.0,,,,,,0.0,-84.45,6.375539192884003,-94.0,-85.0,-71.0,-1689.0,-86.9,5.7784080852774675,-95.0,-86.0,-78.0,-1738.0
-0.20270000000000002,0.1405251223091444,-0.458,-0.225,0.048,-4.054,0.921,0.29287915596709846,0.384,0.853,1.52,18.42,0.3378,0.1955913086003568,-0.194,0.358,0.688,6.755999999999999,-85.5,7.546522377890362,-96.0,-86.0,-73.0,-1710.0,,,,,,0.0,-74.3,3.8871583451153624,-81.0,-73.0,-70.0,-1486.0,-90.54545454545455,5.758213680768405,-98.0,,-85.0,-996.0
-0.2077,0.16448012037933338,-0.712,-0.15,0.014,-4.154,0.9151,0.2731589097942807,0.392,0.895,1.422,18.302,0.3244,0.17365782447099812,0.014,0.33499999999999996,0.64,6.488,-80.75,6.53356717268599,-90.0,,-73.0,-1292.0,,,,,,0.0,-84.95,7.4864878280806675,-98.0,-84.0,-77.0,-1699.0,,,,,,0.0
-0.22480000000000003,0.10740465539258529,-0.368,-0.261,-0.032,-4.496,0.8795999999999999,0.11810605403619243,0.646,0.863,1.12,17.592,0.43079999999999996,0.12947185022235527,0.114,0.464,0.606,8.616,-87.25,1.894069692487581,-90.0,-87.0,-84.0,-1745.0,,,,,,0.0,-89.5625,3.6223050327105253,-101.0,,-86.0,-1433.0,,,,,,0.0
-0.31700000000000006,0.058940648113165496,-0.43,-0.306,-0.226,-5.072000000000001,0.7558750000000001,0.12504492942538695,0.568,0.752,1.086,12.094000000000001,0.58,0.06895288246331695,0.398,0.601,0.658,9.28,-94.26666666666667,2.9992591677871983,-97.0,,-90.0,-1414.0,,,,,,0.0,-95.4375,6.528483265659797,-102.0,-96.0,-84.0,-1527.0,-101.0,0.0,-101.0,,-101.0,-101.0
-0.19390000000000002,0.05139834627689883,-0.296,-0.194,-0.084,-3.878,0.7711,0.04813096716252439,0.678,0.784,0.844,15.422,0.6209,0.029566704246499983,0.558,0.625,0.684,12.418000000000001,-89.11764705882354,3.562589159935699,-103.0,,-87.0,-1515.0,,,,,,0.0,-88.75,2.5074887836239665,-92.0,-88.0,-84.0,-1775.0,-99.28571428571429,1.4846149779161806,-101.0,,-98.0,-695.0
-0.20659999999999998,0.03205058501806169,-0.25,-0.214,-0.148,-4.132,0.7928999999999999,0.015779416972752824,0.768,0.791,0.838,15.857999999999999,0.61,0.013535139452550917,0.582,0.609,0.642,12.2,-93.18181818181819,7.132743725793829,-103.0,,-85.0,-1025.0,,,,,,0.0,-93.1,5.078385570237849,-102.0,-91.0,-85.0,-1862.0,,,,,,0.0
-0.2517,0.13966284402087764,-0.584,-0.199,-0.088,-5.034,0.7762000000000001,0.13487460843316657,0.598,0.759,1.112,15.524000000000003,0.5704,0.11876127314912045,0.398,0.594,0.838,11.408,-89.94117647058823,4.1511244151476125,-97.0,,-85.0,-1529.0,,,,,,0.0,-85.9,1.729161646579058,-89.0,-85.0,-84.0,-1718.0,-99.5,3.5,-103.0,,-96.0,-796.0
-0.30870000000000003,0.04623970155613031,-0.378,-0.304,-0.226,-6.174,0.8581999999999999,0.059177360535934684,0.764,0.858,0.992,17.163999999999998,0.38289999999999996,0.035516052708599255,0.34,0.372,0.48,7.6579999999999995,-86.5,1.7175564037317668,-89.0,-85.0,-85.0,-1730.0,,,,,,0.0,-83.3125,4.326065620168053,-88.0,,-79.0,-1333.0,,,,,,0.0
-0.26999999999999996,0.01920416621465248,-0.32,-0.267,-0.234,-5.3999999999999995,0.8479000000000001,0.015079456223617596,0.806,0.85,0.864,16.958000000000002,0.45070000000000005,0.013270644294833612,0.406,0.454,0.476,9.014000000000001,-85.0,2.6832815729997477,-95.0,-85.0,-83.0,-1700.0,,,,,,0.0,-91.1,4.0730823708832595,-99.0,-90.0,-86.0,-1822.0,-99.0,0.0,-99.0,,-99.0,-396.0
-0.1299,0.34631862496839527,-0.442,-0.289,0.716,-2.598,0.7687,0.22267130484191267,0.262,0.843,1.19,15.374,0.5504,0.1618142144559618,0.352,0.447,0.896,11.008000000000001,-89.15,4.245880356298326,-95.0,-89.0,-78.0,-1783.0,,,,,,0.0,-85.25,7.161529166316368,-98.0,-84.0,-76.0,-1705.0,-102.88888888888889,3.281071791162978,-105.0,,-94.0,-926.0
-0.1329,0.32193507109353586,-0.754,-0.001,0.502,-2.658,0.4325,0.303045128652483,0.034,0.426,1.548,8.65,0.9881,0.3061120546466604,0.382,1.0270000000000001,1.554,19.762,-87.81818181818181,8.177776779654188,-98.0,,-78.0,-966.0,,,,,,0.0,-87.45,3.8532453853861943,-96.0,-88.0,-83.0,-1749.0,-96.5,2.0615528128088303,-102.0,,-94.0,-1544.0
-0.46790000000000004,0.25360794545912796,-1.01,-0.497,-0.16,-9.358,0.07170000000000001,0.22812301505985758,-0.446,0.183,0.32,1.4340000000000002,0.8216000000000001,0.23681097947519245,0.39,0.927,1.112,16.432000000000002,-96.0,0.0,-96.0,,-96.0,-384.0,,,,,,0.0,-95.15789473684211,1.755087579003481,-97.0,,-92.0,-1808.0,-90.2,5.546169849544818,-102.0,-90.0,-84.0,-1804.0
-0.37842105263157894,0.13448784558248483,-0.586,-0.386,-0.15,-7.1899999999999995,0.316,0.06869612721789228,0.166,0.312,0.448,6.004,0.9003157894736841,0.12093018979280606,0.718,0.888,1.128,17.105999999999998,-101.0,0.0,-101.0,,-101.0,-404.0,,,,,,0.0,-94.0,1.0,-95.0,,-93.0,-752.0,-93.63636363636364,5.580367001171929,-101.0,,-89.0,-1030.0
-0.650705882352941,0.23838865071334106,-1.146,-0.638,-0.322,-11.061999999999998,0.6998823529411764,0.3152586020383418,-0.05,0.734,1.408,11.898,0.1572941176470588,0.2605586226701217,-0.36,0.184,0.56,2.674,-98.33333333333333,4.496912521077347,-104.0,,-93.0,-1180.0,,,,,,0.0,-87.6923076923077,1.2015768732164085,-89.0,,-86.0,-1140.0,,,,,,0.0
-0.3101,0.27577416485232986,-0.904,-0.261,0.056,-6.202,0.8036999999999999,0.1326729437375986,0.568,0.792,1.056,16.073999999999998,0.37709999999999994,0.3041732894256167,-0.51,0.429,0.85,7.541999999999999,-98.5,1.5,-100.0,,-97.0,-788.0,,,,,,0.0,-91.2,4.237924020083418,-98.0,-89.0,-84.0,-1824.0,-102.0,4.0,-104.0,,-94.0,-510.0
0.16499999999999998,0.2076925612534065,-0.194,0.161,0.496,3.3,0.3882,0.2657599668874152,0.046,0.317,0.872,7.763999999999999,0.9182,0.17543990424073996,0.656,0.894,1.336,18.364,-101.0,3.0,-104.0,,-98.0,-808.0,,,,,,0.0,-92.35,5.668112560632507,-101.0,-93.0,-84.0,-1847.0,-98.5,4.5,-103.0,,-94.0,-788.0
0.5510999999999999,0.0971750482377035,0.238,0.565,0.688,11.021999999999998,0.2785,0.129904387916652,0.134,0.215,0.652,5.57,0.7794,0.1470742669538081,0.494,0.85,0.974,15.588,,,,,,0.0,,,,,,0.0,-89.6,3.4698703145794942,-95.0,-87.0,-86.0,-1792.0,-93.36842105263158,4.182803470801164,-101.0,,-90.0,-1774.0
-0.28362499999999996,0.19969253710391885,-0.666,-0.309,0.088,-4.537999999999999,0.8495,0.20460999486828596,0.538,0.819,1.342,13.592,0.6311249999999999,0.11610548813471308,0.424,0.662,0.78,10.097999999999999,-104.0,0.0,-104.0,,-104.0,-416.0,,,,,,0.0,-99.0,4.972652484064488,-103.0,,-91.0,-1089.0,-95.23076923076923,5.9762844921707785,-103.0,,-88.0,-1238.0
-0.4059999999999999,0.1509983443617843,-0.692,-0.402,-0.14,-6.495999999999999,0.7806250000000001,0.13280383795282424,0.43,0.769,1.048,12.490000000000002,0.38587499999999997,0.1835367384885108,-0.128,0.453,0.638,6.1739999999999995,,,,,,0.0,,,,,,0.0,,,,,,0.0,-97.1875,2.5792137852454187,-101.0,-96.5,-94.0,-1555.0
-0.3249473684210527,0.1417059496890844,-0.652,-0.29,-0.094,-6.174000000000001,0.8712631578947367,0.28385185945549746,0.516,0.85,1.606,16.554,0.06010526315789473,0.240409714913792,-0.282,-0.048,0.454,1.142,,,,,,0.0,,,,,,0.0,,,,,,0.0,-93.21052631578948,5.021835975526974,-100.0,-94.0,-86.0,-1771.0
-0.4035384615384615,0.6069830330139913,-1.65,-0.142,0.394,-5.2459999999999996,0.8221538461538463,1.2931686692387008,-0.562,0.156,3.548,10.688000000000002,0.13153846153846155,0.1394122913600107,-0.126,0.094,0.408,1.71,,,,,,0.0,,,,,,0.0,,,,,,0.0,-97.38461538461539,3.4538375877913308,-102.0,-96.0,-90.0,-1266.0
-0.403625,0.41541197548337483,-1.456,-0.349,0.048,-6.458,0.9701249999999999,0.8139721950871541,-0.112,0.856,3.116,15.521999999999998,0.22949999999999998,0.23785026802591586,-0.2,0.16799999999999998,0.896,3.6719999999999997,,,,,,0.0,,,,,,0.0,,,,,,0.0,-97.25,4.763139720814412,-103.0,-99.0,-90.0,-1556.0
-0.37749999999999995,0.058047825109990125,-0.488,-0.367,-0.298,-7.549999999999999,0.8517999999999999,0.0339699867530148,0.786,0.848,0.934,17.035999999999998,0.29490000000000005,0.034108503338610444,0.232,0.289,0.352,5.898000000000001,,,,,,0.0,,,,,,0.0,,,,,,0.0,-96.3,2.1702534414210706,-98.0,-98.0,-92.0,-1926.0
-0.3492,0.12977426555369134,-0.5,-0.422,-0.154,-6.984,0.8805,0.1191400436461226,0.8,0.828,1.212,17.61,0.18330000000000002,0.1664443150125591,-0.164,0.248,0.334,3.6660000000000004,,,,,,0.0,,,,,,0.0,-102.0,0.0,-102.0,,-102.0,-102.0,-93.15,7.7283568758177825,-101.0,-97.0,-79.0,-1863.0
-0.3195,0.1512545867073128,-0.632,-0.30400000000000005,-0.094,-6.39,0.9381999999999998,0.1800743179912116,0.652,0.9590000000000001,1.388,18.763999999999996,0.059699999999999996,0.18575174292587404,-0.384,0.067,0.428,1.194,,,,,,0.0,,,,,,0.0,-96.85714285714286,4.453844933748542,-102.0,,-93.0,-678.0,-92.15,7.932685547782668,-101.0,-89.0,-79.0,-1843.0
-0.36060000000000003,0.26282244957385203,-0.756,-0.393,0.326,-7.212000000000001,0.7914999999999999,0.24408512859246467,0.416,0.743,1.196,15.829999999999997,0.38639999999999997,0.30616505352505535,-0.42,0.316,1.064,7.728,-101.0,0.0,-101.0,,-101.0,-808.0,,,,,,0.0,-100.22222222222223,0.9162456945817024,-101.0,,-98.0,-902.0,-90.26666666666667,2.2350739485653612,-93.0,,-87.0,-1354.0
0.1264,0.28762447740065517,-0.224,0.016,0.752,2.528,0.49049999999999994,0.24388921665379137,0.216,0.383,0.92,9.809999999999999,0.8728,0.16479854368288577,0.432,0.882,1.144,17.456,-101.0,0.0,-101.0,,-101.0,-404.0,,,,,,0.0,-94.25,3.491060010942235,-98.0,,-89.0,-1508.0,-96.76470588235294,5.7755000981805065,-102.0,,-87.0,-1645.0
-0.08449999999999999,0.33743377127963936,-0.632,-0.129,0.472,-1.6899999999999997,0.8084,0.3327687485326709,0.248,0.886,1.43,16.168,0.7081,0.24178293984481203,0.24,0.728,1.232,14.161999999999999,,,,,,0.0,,,,,,0.0,-94.26666666666667,3.641733408999377,-99.0,,-90.0,-1414.0,-95.15,3.4391132578035286,-100.0,-94.0,-88.0,-1903.0
-0.3628421052631579,0.15546509615307114,-0.82,-0.338,-0.176,-6.894,0.7631578947368421,0.14714449152123074,0.452,0.776,1.02,14.5,0.5052631578947369,0.15833370559318632,0.316,0.48,0.95,9.6,,,,,,0.0,,,,,,0.0,-102.0,0.0,-102.0,,-102.0,-408.0,-86.10526315789474,5.149294656267371,-93.0,-88.0,-79.0,-1636.0
-0.2565,0.10092943079201427,-0.432,-0.29,-0.082,-3.078,0.709,0.17037898931499743,0.454,0.719,1.042,8.508,0.4375,0.050577498290577144,0.358,0.436,0.536,5.25,,,,,,0.0,,,,,,0.0,,,,,,0.0,-95.66666666666667,4.642796092394707,-102.0,-94.0,-91.0,-1148.0
-0.08662500000000001,0.3439285672563418,-0.6,-0.11399999999999999,0.4,-1.3860000000000001,0.66675,0.3492576949760735,0.134,0.646,1.606,10.668,0.8035,0.27322289435550606,0.312,0.855,1.23,12.856,,,,,,0.0,,,,,,0.0,,,,,,0.0,-94.25,4.493050188902857,-99.0,-95.0,-88.0,-1508.0
0.1342,0.24569566540743043,-0.404,0.119,0.562,2.684,0.24539999999999998,0.33632430777450506,-0.098,0.08299999999999999,0.996,4.9079999999999995,0.9544999999999998,0.2281849030939602,0.52,0.989,1.276,19.089999999999996,,,,,,0.0,,,,,,0.0,-97.0,0.0,-97.0,,-97.0,-388.0,-94.2,4.833218389437829,-100.0,-92.0,-89.0,-1884.0
